tid,sid,lat,lon,time,angle,speed,label
3,16,1.477,-34.591,1082956440,190.882,3.5,FISHING
3,16,1.408,-34.602,1082959200,189.0552,2.81,FISHING
3,16,1.342,-34.617,1082961540,192.8009,3.22,FISHING
3,16,1.318,-34.625,1082962380,198.4304,3.35,FISHING
3,17,1.329,-34.696,1082966400,278.8099,1.99,NOT_FISHING
3,17,1.314,-34.737,1082967720,249.9003,3.68,NOT_FISHING
3,17,1.23,-34.77,1082970000,201.4433,4.4,NOT_FISHING
3,17,1.2,-34.783,1082970840,203.4241,4.33,NOT_FISHING
3,17,1.095,-34.831,1082973660,204.5633,4.55,NOT_FISHING
3,17,1.089,-34.865,1082977200,259.9906,1.08,NOT_FISHING
3,17,1.085,-34.858,1082979840,119.7493,0.34,NOT_FISHING
3,17,1.115,-34.847,1082980800,20.1328,3.7,NOT_FISHING
3,17,1.192,-34.854,1082982900,354.8067,4.09,NOT_FISHING
3,17,1.245,-34.873,1082984400,340.282,4.17,NOT_FISHING
3,18,1.278,-34.886,1082985420,338.5034,3.87,FISHING
3,18,1.369,-34.913,1082988000,343.4787,4.09,FISHING
3,18,1.416,-34.93,1082989380,340.1205,4.03,FISHING
3,18,1.468,-34.987,1082991600,312.3833,3.86,FISHING
3,18,1.584,-35.029,1082995020,340.1033,4.01,FISHING
3,18,1.699,-35.099,1082998800,328.6827,3.96,FISHING
3,18,1.753,-35.138,1083000660,324.1753,3.98,FISHING
3,18,1.792,-35.193,1083002640,305.3539,3.79,FISHING
3,18,1.789,-35.177,1083006000,100.6245,0.54,FISHING
3,18,1.767,-35.137,1083007140,118.8218,4.45,FISHING
3,18,1.702,-35.059,1083009600,129.8173,4.59,FISHING
3,18,1.585,-34.977,1083013080,144.985,4.56,FISHING
3,18,1.477,-34.868,1083016800,134.7447,4.59,FISHING
3,18,1.384,-34.757,1083020400,129.9649,4.47,FISHING
3,18,1.342,-34.703,1083022080,127.8822,4.53,FISHING
3,18,1.279,-34.656,1083024000,143.2825,4.55,FISHING
3,18,1.256,-34.65,1083024600,165.3825,4.41,FISHING
3,18,1.224,-34.655,1083027600,188.8787,1.2,FISHING
3,18,1.247,-34.659,1083028800,350.1365,2.16,FISHING
3,18,1.281,-34.681,1083031020,327.1014,2.03,FISHING
3,18,1.354,-34.744,1083035220,319.2136,2.55,FISHING
3,18,1.423,-34.762,1083038400,345.3835,2.49,FISHING
3,18,1.48,-34.787,1083040620,336.325,3.12,FISHING
3,18,1.521,-34.808,1083042000,332.8869,3.71,FISHING
3,18,1.605,-34.866,1083045600,325.3866,3.15,FISHING
3,18,1.617,-34.877,1083046260,317.501,2.74,FISHING
3,18,1.654,-34.914,1083048240,315.0122,2.94,FISHING
3,18,1.67,-34.932,1083049200,311.6458,2.79,FISHING
3,18,1.692,-34.96,1083052800,308.1696,1.1,FISHING
3,19,1.68,-34.974,1083053580,229.3867,2.63,NOT_FISHING
3,19,1.608,-35.026,1083056400,215.8272,3.5,NOT_FISHING
3,19,1.532,-35.087,1083058980,218.742,4.2,NOT_FISHING
3,19,1.491,-35.102,1083060000,200.089,4.76,NOT_FISHING
3,19,1.355,-35.139,1083063600,195.2155,4.35,NOT_FISHING
3,19,1.315,-35.153,1083064680,199.2854,4.36,NOT_FISHING
3,19,1.217,-35.186,1083067200,198.6063,4.56,NOT_FISHING
3,20,1.089,-35.247,1083070860,205.4768,4.31,FISHING
3,20,0.956,-35.242,1083074400,177.8473,4.18,FISHING
3,20,0.932,-35.23,1083075060,153.438,4.52,FISHING
3,20,0.816,-35.173,1083078000,153.8337,4.89,FISHING
3,20,0.732,-35.141,1083080160,159.1471,4.63,FISHING
3,20,0.692,-35.186,1083081600,228.3645,4.65,FISHING
3,20,0.582,-35.281,1083085200,220.8139,4.49,FISHING
3,20,0.556,-35.302,1083086040,218.9263,4.42,FISHING
3,20,0.455,-35.33,1083088800,195.4944,4.22,FISHING
3,20,0.494,-35.199,1083092400,73.4201,4.22,FISHING
3,20,0.513,-35.186,1083093360,34.3793,2.67,FISHING
3,20,0.586,-35.159,1083096000,20.2966,3.28,FISHING
3,20,0.661,-35.145,1083098700,10.5728,3.14,FISHING
3,20,0.689,-35.14,1083099600,10.124,3.51,FISHING
3,20,0.73,-35.133,1083100980,9.688,3.35,FISHING
3,20,0.796,-35.125,1083103200,6.9106,3.33,FISHING
3,20,0.904,-35.147,1083106800,348.4876,3.4,FISHING
3,20,0.919,-35.132,1083109680,44.9963,0.82,FISHING
3,20,0.918,-35.128,1083110400,104.0379,0.64,FISHING
3,20,0.893,-35.082,1083113100,118.5258,2.16,FISHING
3,20,0.856,-35.059,1083114480,148.1368,3.51,FISHING
3,20,0.82,-35.042,1083115860,154.7245,3.21,FISHING
3,20,0.794,-35.025,1083117600,146.824,1.99,FISHING
3,20,0.726,-34.994,1083120420,155.4943,2.95,FISHING
3,20,0.703,-34.984,1083121200,156.503,3.58,FISHING
3,20,0.607,-34.97,1083124920,171.7033,2.9,FISHING
3,20,0.548,-35.039,1083128400,229.4661,2.9,FISHING
3,20,0.488,-35.081,1083131280,214.9911,2.83,FISHING
3,20,0.466,-35.091,1083132000,204.4432,3.73,FISHING
3,20,0.38,-35.104,1083135600,188.5957,2.69,FISHING
3,20,0.31,-35.044,1083139200,139.399,2.85,FISHING
3,20,0.336,-35.018,1083142800,44.9995,1.14,FISHING
3,21,0.313,-35.115,1083145380,256.6608,4.3,NOT_FISHING
3,21,0.299,-35.168,1083146820,255.2032,4.23,NOT_FISHING
3,22,0.274,-35.286,1083150000,258.0381,4.22,FISHING
3,22,0.34,-35.312,1083152700,338.4989,2.92,FISHING
3,22,0.373,-35.302,1083153600,16.8581,4.26,FISHING
3,22,0.45,-35.271,1083155820,21.929,4.16,FISHING
3,22,0.5,-35.248,1083157200,24.7016,4.43,FISHING
3,22,0.628,-35.19,1083160800,24.3751,4.34,FISHING
3,22,0.65,-35.179,1083161460,26.5636,4.14,FISHING
3,22,0.771,-35.127,1083164880,23.2538,4.28,FISHING
3,22,0.822,-35.134,1083166260,352.1855,4.15,FISHING
4,22,0.882,-35.159,1083168000,337.3826,4.15,FISHING
4,22,0.975,-35.199,1083170760,336.7301,4.08,FISHING
4,22,0.998,-35.206,1083171600,343.0749,3.18,FISHING
4,22,0.933,-35.214,1083173880,187.0156,3.19,FISHING
4,22,0.878,-35.209,1083175200,174.8062,4.65,FISHING
4,22,0.734,-35.2,1083178620,176.424,4.69,FISHING
4,22,0.699,-35.197,1083179460,175.1013,4.65,FISHING
4,22,0.579,-35.179,1083182400,171.4697,4.59,FISHING
4,22,0.489,-35.166,1083184560,171.7811,4.68,FISHING
4,22,0.43,-35.156,1083186000,170.3805,4.62,FISHING
4,22,0.286,-35.122,1083189600,166.7153,4.57,FISHING
4,22,0.24,-35.112,1083190740,167.7353,4.59,FISHING
4,22,0.171,-35.126,1083193200,191.4695,3.18,FISHING
4,22,0.167,-35.123,1083194700,143.1302,0.37,FISHING
4,22,0.166,-35.102,1083196800,92.7263,1.11,FISHING
4,22,0.181,-35.115,1083198060,319.0858,1.75,FISHING
4,22,0.236,-35.12,1083200580,354.8056,2.44,FISHING
4,22,0.321,-35.096,1083204000,15.7669,2.87,FISHING
4,22,0.37,-35.05,1083206220,43.1906,3.37,FISHING
4,22,0.4,-35.025,1083207600,39.8049,3.15,FISHING
4,22,0.445,-34.995,1083210120,33.6892,2.39,FISHING
4,22,0.471,-34.982,1083211200,26.5643,2.99,FISHING
4,22,0.522,-34.941,1083213540,38.7953,3.11,FISHING
4,22,0.545,-34.921,1083214800,41.0078,2.69,FISHING
4,22,0.576,-34.899,1083216600,35.3611,2.35,FISHING
4,22,0.612,-34.877,1083218400,31.4281,2.61,FISHING
4,22,0.632,-34.87,1083219180,19.289,3.02,FISHING
4,22,0.716,-34.875,1083222000,356.5938,3.32,FISHING
4,22,0.788,-34.897,1083225060,343.0107,2.74,FISHING
4,22,0.797,-34.985,1083229200,275.8407,2.38,FISHING
4,23,0.78,-35.053,1083230940,255.9629,4.48,NOT_FISHING
4,23,0.762,-35.125,1083232800,255.963,4.44,NOT_FISHING
4,23,0.744,-35.222,1083236400,259.4871,3.05,NOT_FISHING
4,24,0.762,-35.185,1083237420,64.0555,4.49,FISHING
4,24,0.804,-35.088,1083240000,66.5853,4.56,FISHING
4,24,0.816,-35.057,1083240780,68.8366,4.74,FISHING
4,24,0.718,-35.068,1083243600,186.4039,3.89,FISHING
4,24,0.617,-35.153,1083246720,220.082,4.7,FISHING
4,24,0.467,-35.236,1083250800,208.9565,4.67,FISHING
4,24,0.399,-35.231,1083252360,175.7947,4.86,FISHING
4,24,0.311,-35.209,1083254400,165.9639,4.94,FISHING
4,24,0.227,-35.189,1083256320,166.6076,5,FISHING
4,24,0.153,-35.171,1083258000,166.3287,5.04,FISHING
4,24,0.11,-35.151,1083259440,155.0561,3.66,FISHING
4,24,0.168,-35.124,1083261660,24.9627,3.2,FISHING
4,24,0.252,-35.109,1083264480,10.1246,3.36,FISHING
4,24,0.275,-35.103,1083265200,14.6207,3.67,FISHING
4,24,0.386,-35.081,1083268800,11.2104,3.5,FISHING
4,24,0.427,-35.074,1083270120,9.6885,3.5,FISHING
4,24,0.454,-35.068,1083270960,12.5284,3.66,FISHING
4,24,0.5,-35.061,1083272400,8.6522,3.59,FISHING
4,24,0.609,-35.012,1083276000,24.2046,3.69,FISHING
4,24,0.627,-34.999,1083276660,35.836,3.74,FISHING
4,24,0.651,-34.947,1083279600,65.2232,2.17,FISHING
4,24,0.644,-34.907,1083283200,99.9266,1.25,FISHING
4,24,0.657,-34.844,1083285660,78.3396,2.91,FISHING
4,24,0.639,-34.829,1083286800,140.1961,2.29,FISHING
4,24,0.559,-34.874,1083290400,209.3567,2.84,FISHING
4,24,0.531,-34.884,1083291780,199.6531,2.4,FISHING
4,24,0.474,-34.909,1083294000,203.6814,3.12,FISHING
4,24,0.386,-34.98,1083297600,218.8967,3.49,FISHING
4,24,0.346,-35.017,1083299160,222.7684,3.88,FISHING
4,24,0.275,-35.037,1083301380,195.7318,3.69,FISHING
4,24,0.161,-35.017,1083304800,170.0494,3.76,FISHING
4,24,0.03,-34.964,1083308400,157.9727,4.36,FISHING
4,24,-0.021,-34.933,1083310680,148.707,2.91,FISHING
4,24,-0.058,-34.921,1083312000,162.0309,3.28,FISHING
4,25,-0.195,-34.846,1083315600,151.3018,4.82,NOT_FISHING
4,25,-0.229,-34.804,1083316920,128.9913,4.55,NOT_FISHING
4,25,-0.294,-34.722,1083319200,128.4037,5.1,NOT_FISHING
4,25,-0.392,-34.601,1083322800,129.0055,4.81,NOT_FISHING
4,25,-0.488,-34.486,1083326400,129.8558,4.63,NOT_FISHING
4,25,-0.541,-34.42,1083328440,128.7669,4.61,NOT_FISHING
4,25,-0.582,-34.369,1083330000,128.7981,4.66,NOT_FISHING
4,25,-0.613,-34.33,1083331200,128.4819,4.62,NOT_FISHING
4,25,-0.646,-34.245,1083333600,111.2196,4.22,NOT_FISHING
4,25,-0.661,-34.102,1083337200,95.9893,4.44,NOT_FISHING
4,26,-0.653,-33.989,1083341100,85.9508,3.23,FISHING
4,26,-0.556,-33.911,1083344400,38.8024,4.19,FISHING
4,26,-0.51,-33.825,1083346980,61.8578,4.2,FISHING
4,26,-0.481,-33.797,1083348000,43.994,4.39,FISHING
4,26,-0.398,-33.722,1083350880,42.1009,4.32,FISHING
4,26,-0.377,-33.704,1083351600,40.6007,4.27,FISHING
4,26,-0.282,-33.611,1083355200,44.3903,4.11,FISHING
4,26,-0.311,-33.619,1083355980,195.4219,4.29,FISHING
4,26,-0.416,-33.65,1083358800,196.4482,4.32,FISHING
4,26,-0.545,-33.697,1083362400,200.0179,4.24,FISHING
4,26,-0.655,-33.772,1083366000,214.285,4.11,FISHING
4,26,-0.746,-33.87,1083369600,227.1184,4.13,FISHING
4,26,-0.759,-33.904,1083370620,249.0736,3.97,FISHING
4,26,-0.713,-33.864,1083373200,41.007,2.63,FISHING
4,26,-0.646,-33.792,1083376800,47.0585,3.04,FISHING
4,26,-0.635,-33.766,1083377640,67.0668,3.74,FISHING
4,26,-0.588,-33.708,1083380400,50.9793,3.01,FISHING
4,26,-0.505,-33.638,1083384000,40.1425,3.35,FISHING
4,26,-0.465,-33.593,1083386040,48.3656,3.28,FISHING
4,26,-0.428,-33.558,1083387600,43.4081,3.63,FISHING
4,27,-0.401,-33.474,1083390840,72.181,3.03,NOT_FISHING
4,27,-0.402,-33.407,1083392520,90.8554,4.43,NOT_FISHING
4,27,-0.403,-33.313,1083394800,90.6099,4.58,NOT_FISHING
4,27,-0.406,-33.259,1083396180,93.1801,4.36,NOT_FISHING
4,27,-0.431,-33.175,1083398400,106.5747,4.39,NOT_FISHING
4,27,-0.55,-33.112,1083402000,152.1039,4.16,NOT_FISHING
4,27,-0.675,-33.072,1083405600,162.2565,4.05,NOT_FISHING
4,27,-0.705,-33.057,1083407460,153.4367,2.01,NOT_FISHING
4,27,-0.764,-33.101,1083409200,216.7117,4.7,NOT_FISHING
4,27,-0.9,-33.168,1083412800,206.2242,4.68,NOT_FISHING
4,27,-0.922,-33.18,1083413400,208.6073,4.64,NOT_FISHING
4,27,-1.016,-33.242,1083416160,213.4035,4.54,NOT_FISHING
4,27,-1.11,-33.364,1083420000,232.3802,4.46,NOT_FISHING
4,27,-1.205,-33.483,1083423780,231.3921,4.48,NOT_FISHING
4,27,-1.27,-33.565,1083426300,231.5894,4.62,NOT_FISHING
4,27,-1.293,-33.595,1083427200,232.5166,4.67,NOT_FISHING
4,28,-1.363,-33.669,1083430800,226.5826,3.15,FISHING
4,28,-1.429,-33.54,1083434400,117.104,4.47,FISHING
4,28,-1.458,-33.485,1083435900,117.8097,4.61,FISHING
4,28,-1.5,-33.408,1083438000,118.6195,4.64,FISHING
4,28,-1.572,-33.265,1083441780,116.7353,4.71,FISHING
4,28,-1.634,-33.138,1083445200,116.0317,4.59,FISHING
4,28,-1.665,-33.078,1083446880,117.3344,4.47,FISHING
4,28,-1.687,-33.027,1083448260,113.3437,4.47,FISHING
4,28,-1.694,-33.047,1083452400,250.7019,0.57,FISHING
4,28,-1.684,-33.068,1083453060,295.4727,3.92,FISHING
4,28,-1.647,-33.142,1083455580,296.5737,3.65,FISHING
4,28,-1.591,-33.255,1083459600,296.3694,3.49,FISHING
4,28,-1.561,-33.314,1083461760,296.9601,3.41,FISHING
4,28,-1.54,-33.354,1083463200,297.7076,3.49,FISHING
4,28,-1.512,-33.464,1083466800,284.2845,3.5,FISHING
4,28,-1.455,-33.536,1083470400,308.3759,2.84,FISHING
4,28,-1.472,-33.526,1083471060,149.5428,3.32,FISHING
4,28,-1.516,-33.441,1083474000,117.3773,3.62,FISHING
4,28,-1.544,-33.388,1083475860,117.8567,3.58,FISHING
4,28,-1.572,-33.338,1083477600,119.2585,3.66,FISHING
4,28,-1.614,-33.227,1083481200,110.7344,3.66,FISHING
4,28,-1.625,-33.204,1083482040,115.5692,3.37,FISHING
4,28,-1.664,-33.123,1083484800,115.7203,3.62,FISHING
4,28,-1.719,-33.03,1083487980,120.6123,3.78,FISHING
4,28,-1.77,-32.903,1083492420,111.8903,3.43,FISHING
4,29,-1.811,-32.988,1083495300,244.2373,3.64,NOT_FISHING
4,29,-1.866,-33.135,1083499200,249.4746,4.47,NOT_FISHING
4,29,-1.894,-33.21,1083501180,249.5164,4.49,NOT_FISHING
4,29,-1.92,-33.283,1083503160,250.3847,4.35,NOT_FISHING
4,29,-1.966,-33.401,1083506400,248.6895,4.34,NOT_FISHING
4,29,-1.981,-33.438,1083507360,247.9196,4.62,NOT_FISHING
4,29,-2.006,-33.501,1083509100,248.3426,4.33,NOT_FISHING
4,29,-2.02,-33.534,1083510000,246.998,4.43,NOT_FISHING
4,29,-2.076,-33.662,1083513600,246.3549,4.31,NOT_FISHING
4,29,-2.097,-33.733,1083515520,253.5115,4.29,NOT_FISHING
4,29,-2.115,-33.786,1083516960,251.2286,4.32,NOT_FISHING
4,29,-2.17,-33.929,1083520800,248.9464,4.43,NOT_FISHING
4,29,-2.189,-33.975,1083522000,247.5417,4.61,NOT_FISHING
4,29,-2.224,-34.06,1083524400,247.6033,4.26,NOT_FISHING
4,29,-2.278,-34.191,1083528000,247.5797,4.37,NOT_FISHING
4,29,-2.329,-34.32,1083531600,248.4103,4.28,NOT_FISHING
4,29,-2.358,-34.394,1083533580,248.5824,4.46,NOT_FISHING
4,29,-2.381,-34.457,1083535200,249.9268,4.6,NOT_FISHING
4,29,-2.432,-34.595,1083538800,249.6981,4.54,NOT_FISHING
4,29,-2.458,-34.666,1083540600,249.869,4.67,NOT_FISHING
4,29,-2.485,-34.74,1083542400,249.936,4.86,NOT_FISHING
4,29,-2.508,-34.804,1083543960,250.2141,4.84,NOT_FISHING
4,29,-2.544,-34.907,1083546540,250.7151,4.7,NOT_FISHING
4,29,-2.576,-34.999,1083548760,250.8012,4.87,NOT_FISHING
4,29,-2.588,-35.034,1083549600,251.0567,4.89,NOT_FISHING
4,29,-2.659,-35.078,1083553200,211.7594,2.58,NOT_FISHING
4,29,-2.768,-35.031,1083556800,156.6991,3.67,NOT_FISHING
4,29,-2.895,-35.022,1083560400,175.9516,3.93,NOT_FISHING
4,29,-2.97,-35.059,1083562560,206.2279,4.3,NOT_FISHING
4,29,-3.02,-35.091,1083564000,212.5829,4.58,NOT_FISHING
4,29,-3.151,-35.106,1083567660,186.5223,4.01,NOT_FISHING
4,29,-3.278,-35.098,1083571200,176.4015,4,NOT_FISHING
4,29,-3.362,-35.094,1083573600,177.2784,3.9,NOT_FISHING
4,29,-3.403,-35.091,1083574800,175.8224,3.81,NOT_FISHING
4,29,-3.487,-35.09,1083577260,179.3192,3.8,NOT_FISHING
4,29,-3.526,-35.088,1083578400,177.0699,3.81,NOT_FISHING
4,29,-3.573,-35.085,1083579780,176.3549,3.79,NOT_FISHING
4,29,-3.649,-35.08,1083582000,176.2436,3.81,NOT_FISHING
4,29,-3.689,-35.077,1083583140,175.7197,3.91,NOT_FISHING
4,29,-3.775,-35.071,1083585600,176.0177,3.9,NOT_FISHING
4,29,-3.807,-35.068,1083586560,174.6559,3.72,NOT_FISHING
4,29,-3.885,-35.065,1083588780,177.8025,3.91,NOT_FISHING
4,29,-4.012,-35.06,1083592440,177.7509,3.86,NOT_FISHING
4,29,-4.09,-35.059,1083594720,179.2673,3.8,NOT_FISHING
4,29,-4.148,-35.058,1083596400,179.0148,3.84,NOT_FISHING
4,29,-4.268,-35.049,1083600000,175.7227,3.72,NOT_FISHING
4,29,-4.349,-35.066,1083602340,191.8198,3.93,NOT_FISHING
4,29,-4.394,-35.073,1083603600,188.8162,4.02,NOT_FISHING
4,29,-4.534,-35.075,1083607680,180.8159,3.82,NOT_FISHING
4,29,-4.637,-35.069,1083610800,176.677,3.68,NOT_FISHING
4,29,-4.719,-35.072,1083613320,182.0882,3.62,NOT_FISHING
4,29,-4.753,-35.072,1083614400,180,3.5,NOT_FISHING
4,29,-4.87,-35.072,1083618000,180,3.61,NOT_FISHING
4,29,-4.91,-35.071,1083619260,178.5732,3.53,NOT_FISHING
4,29,-4.987,-35.079,1083621600,185.9092,3.68,NOT_FISHING
4,29,-5.01,-35.082,1083622380,187.4033,3.31,NOT_FISHING
4,29,-5.105,-35.086,1083625200,182.4015,3.75,NOT_FISHING
4,29,-5.219,-35.079,1083628560,176.5008,3.78,NOT_FISHING
4,29,-5.332,-35.065,1083631980,172.9677,3.7,NOT_FISHING
4,29,-5.414,-35.059,1083634800,175.8337,3.24,NOT_FISHING
4,29,-5.45,-35.055,1083636000,173.6882,3.36,NOT_FISHING
4,29,-5.55,-35.055,1083639600,180,3.09,NOT_FISHING
4,29,-5.587,-35.059,1083640680,186.1411,3.83,NOT_FISHING
4,29,-5.606,-35.063,1083641820,191.8334,1.89,NOT_FISHING
4,29,-5.65,-35.081,1083643200,202.1513,3.83,NOT_FISHING
4,29,-5.742,-35.171,1083646800,224.2242,3.97,NOT_FISHING
4,29,-5.778,-35.206,1083650400,224.0464,1.55,NOT_FISHING
4,29,-5.778,-35.206,1083654000,0,0,NOT_FISHING
4,29,-5.778,-35.206,1083657600,0,0,NOT_FISHING
4,29,-5.778,-35.206,1083659580,0,0,NOT_FISHING
4,29,-5.778,-35.206,1083674340,0,0,NOT_FISHING
5,1,-8.057,-34.868,1090999320,171.6442,0,NOT_FISHING
5,1,-8.057,-34.868,1091005620,0,0,NOT_FISHING
5,1,-8.057,-34.868,1091014980,0,0,NOT_FISHING
5,1,-8.057,-34.868,1091020980,0,0,NOT_FISHING
5,1,-8.057,-34.868,1091025420,0,0,NOT_FISHING
5,1,-8.057,-34.868,1091029080,0,0,NOT_FISHING
5,1,-8.039,-34.81,1091102400,72.6014,0.0912726,NOT_FISHING
5,1,-8.003,-34.691,1091106180,73.0199,3.62449,NOT_FISHING
5,1,-7.953,-34.589,1091109600,63.6723,3.66456,NOT_FISHING
5,1,-7.925,-34.529,1091111640,64.7751,3.58065,NOT_FISHING
5,1,-7.899,-34.484,1091113200,59.7468,3.67803,NOT_FISHING
5,1,-7.881,-34.459,1091114040,53.989,4.05254,NOT_FISHING
5,1,-7.824,-34.375,1091116800,55.5948,4.06356,NOT_FISHING
5,1,-7.758,-34.275,1091120220,56.3373,3.8706,NOT_FISHING
5,1,-7.698,-34.164,1091124000,61.3952,3.68568,NOT_FISHING
5,1,-7.676,-34.112,1091125860,66.8852,3.34974,NOT_FISHING
5,1,-7.654,-34.061,1091127600,66.4818,3.52275,NOT_FISHING
5,1,-7.613,-33.957,1091131200,68.3164,3.42644,NOT_FISHING
5,1,-7.57,-33.853,1091134800,67.365,3.45004,NOT_FISHING
5,1,-7.547,-33.793,1091136900,68.8628,3.37666,NOT_FISHING
5,1,-7.529,-33.75,1091138400,67.1107,3.43021,NOT_FISHING
5,1,-7.488,-33.646,1091142000,68.322,3.4273,NOT_FISHING
5,1,-7.452,-33.558,1091145120,67.585,3.36393,NOT_FISHING
5,1,-7.403,-33.44,1091149200,67.2853,3.45728,NOT_FISHING
5,1,-7.363,-33.368,1091151900,60.7471,3.3706,NOT_FISHING
5,1,-7.347,-33.341,1091152800,59.143,3.85399,NOT_FISHING
5,1,-7.288,-33.24,1091156400,59.5103,3.591,NOT_FISHING
5,1,-7.27,-33.208,1091157540,60.4458,3.55927,NOT_FISHING
5,1,-7.229,-33.138,1091160000,59.4454,3.64507,NOT_FISHING
5,1,-7.168,-33.037,1091163600,58.675,3.62344,NOT_FISHING
5,1,-7.135,-32.978,1091165700,60.5934,3.55832,NOT_FISHING
5,1,-7.109,-32.936,1091167200,58.0442,3.64135,NOT_FISHING
5,1,-7.051,-32.839,1091170800,58.9357,3.47124,NOT_FISHING
5,1,-6.991,-32.74,1091174400,58.5962,3.55603,NOT_FISHING
5,1,-6.951,-32.67,1091176980,60.0759,3.45539,NOT_FISHING
5,1,-6.935,-32.644,1091178000,58.2055,3.31039,NOT_FISHING
5,1,-6.878,-32.545,1091181600,59.8937,3.50927,NOT_FISHING
5,1,-6.863,-32.519,1091182680,59.8409,3.07383,NOT_FISHING
5,1,-6.822,-32.45,1091185200,59.105,3.52294,NOT_FISHING
5,1,-6.765,-32.351,1091188800,59.8995,3.50989,NOT_FISHING
5,1,-6.731,-32.291,1091191080,60.2936,3.34572,NOT_FISHING
5,1,-6.71,-32.257,1091192400,58.1237,3.34966,NOT_FISHING
5,1,-6.655,-32.159,1091196000,60.5365,3.45318,NOT_FISHING
5,1,-6.644,-32.139,1091196720,61.0268,3.50691,NOT_FISHING
5,1,-6.61,-32.077,1091199000,61.1016,3.43084,NOT_FISHING
5,1,-6.55,-31.958,1091203200,63.097,3.50981,NOT_FISHING
5,1,-6.521,-31.899,1091205240,63.6799,3.56467,NOT_FISHING
5,1,-6.498,-31.855,1091206800,62.2528,3.521,NOT_FISHING
5,1,-6.445,-31.751,1091210400,62.8533,3.58715,NOT_FISHING
5,1,-6.434,-31.727,1091211240,65.2401,3.47659,NOT_FISHING
5,1,-6.393,-31.645,1091214000,63.2954,3.67508,NOT_FISHING
5,1,-6.355,-31.569,1091216640,63.2968,3.56121,NOT_FISHING
5,1,-6.34,-31.541,1091217600,61.6761,3.66174,NOT_FISHING
5,1,-6.289,-31.436,1091221200,63.962,3.58782,NOT_FISHING
5,1,-6.267,-31.391,1091222820,63.8127,3.42148,NOT_FISHING
5,1,-6.237,-31.333,1091224800,62.5136,3.64995,NOT_FISHING
5,1,-6.187,-31.231,1091228400,63.758,3.49209,NOT_FISHING
5,1,-6.154,-31.164,1091230740,63.6494,3.53248,NOT_FISHING
5,1,-6.135,-31.128,1091232000,62.0413,3.57619,NOT_FISHING
5,1,-6.074,-31.03,1091235600,57.9587,3.5509,NOT_FISHING
5,1,-6.059,-31.011,1091236380,51.5543,3.43906,NOT_FISHING
5,1,-5.999,-30.941,1091239200,49.2453,3.62376,NOT_FISHING
5,1,-5.929,-30.848,1091242800,52.887,3.5829,NOT_FISHING
5,1,-5.883,-30.789,1091245140,51.9129,3.54333,NOT_FISHING
5,1,-5.858,-30.756,1091246400,52.7099,3.64143,NOT_FISHING
5,1,-5.783,-30.664,1091250000,50.672,3.65491,NOT_FISHING
5,1,-5.761,-30.638,1091251140,49.6213,3.31227,NOT_FISHING
5,1,-5.706,-30.572,1091253600,50.0563,3.8719,NOT_FISHING
5,1,-5.654,-30.492,1091256480,56.8511,3.6712,NOT_FISHING
5,1,-5.642,-30.471,1091257200,60.1359,3.72168,NOT_FISHING
5,1,-5.586,-30.365,1091260800,62.0437,3.68901,NOT_FISHING
5,1,-5.555,-30.299,1091262960,64.7394,3.73923,NOT_FISHING
5,1,-5.536,-30.255,1091264400,66.5486,3.68627,NOT_FISHING
5,1,-5.494,-30.148,1091268000,68.4834,3.53621,NOT_FISHING
5,1,-5.442,-30.043,1091271600,63.5546,3.60589,NOT_FISHING
5,1,-5.377,-29.941,1091275200,57.3813,3.72403,NOT_FISHING
5,1,-5.363,-29.918,1091275980,58.5603,3.8262,NOT_FISHING
5,1,-5.313,-29.835,1091278800,58.8285,3.80857,NOT_FISHING
5,1,-5.253,-29.751,1091281860,54.3508,3.74057,NOT_FISHING
5,1,-5.237,-29.729,1091282700,53.8592,3.59113,NOT_FISHING
5,1,-5.17,-29.638,1091286000,53.5282,3.79756,NOT_FISHING
5,1,-5.086,-29.525,1091290080,53.2692,3.82746,NOT_FISHING
5,1,-5.023,-29.439,1091293200,53.6724,3.78979,NOT_FISHING
5,1,-4.965,-29.363,1091296020,52.5488,3.76068,NOT_FISHING
5,1,-4.947,-29.344,1091296800,46.4418,3.72374,NOT_FISHING
5,1,-4.877,-29.261,1091300400,49.7562,3.34648,NOT_FISHING
5,1,-4.834,-29.201,1091302800,54.277,3.41194,NOT_FISHING
5,1,-4.81,-29.171,1091304000,51.2423,3.5523,NOT_FISHING
5,1,-4.734,-29.085,1091307600,48.4371,3.53804,NOT_FISHING
5,1,-4.709,-29.062,1091308740,42.518,3.30832,NOT_FISHING
5,1,-4.647,-29.004,1091311200,42.9978,3.83162,NOT_FISHING
5,2,-4.547,-28.958,1091314800,24.6343,3.39796,FISHING
5,2,-4.511,-28.96,1091315760,356.83,4.1762,FISHING
5,2,-4.408,-28.961,1091318400,359.4454,4.33849,FISHING
5,2,-4.28,-28.967,1091321700,357.3237,4.31772,FISHING
5,2,-4.237,-28.969,1091322840,357.3443,4.1987,FISHING
5,2,-4.13,-28.975,1091325600,356.7988,4.31755,FISHING
5,2,-4.019,-28.987,1091328480,353.8449,4.31048,FISHING
5,2,-3.991,-28.991,1091329200,351.8893,4.36794,FISHING
5,2,-3.966,-28.994,1091329860,353.1735,4.242,FISHING
5,2,-3.852,-29.007,1091332800,353.5089,4.33945,FISHING
